comment_id,author,text,like_count,published_at
Ugy4CunEMq3C7Hc7eeV4AaABAg,@disham.p3713,"Iam waiting for this 🥵
Yuji vs yuta",3,2025-10-28T15:07:01Z
Ugx3gyOReoFT_J09syp4AaABAg,@Shaktimaanyt24,It feels like chainsaw man,2,2025-10-28T12:31:16Z
UgxdYDFT4sr7iOP2etx4AaABAg,@mun0-o3m,holy peak,2,2025-10-28T12:20:33Z
UgxH5vF70oIH-_-bDWZ4AaABAg,@alexiioo4428,🎉,1,2025-10-28T02:33:04Z
UgyxOg4OYxod-lbREkZ4AaABAg,@Aninations-f3y,The slander will be GENERATIONAL,1,2025-10-28T00:52:53Z
UgwBWwMCwkX6KZFMAmh4AaABAg,@jesusalvarez-v1u,Really enjoyable content.,2,2025-10-27T22:32:04Z
Ugy_2cV0t1TQ6vTBGax4AaABAg,@EpicRBXYT,1 MONTH LATE!,2,2025-10-27T21:40:19Z
UgxnO0kd9AXCKR6dCWp4AaABAg,@zbrrychannel,IM FRYING I DIDNT KNOW ABOUT THIS TRAILER UNTIL MY LITERAL JAPANESE TEACHER TOLD ME,2,2025-10-27T21:11:19Z
UgxhncWKfUY047IRTIN4AaABAg,@alien2079,yooo,1,2025-10-27T20:51:53Z
Ugwq0b5c73k0CU8rHH14AaABAg,@Arslanpasha38,first the chainsawman movie now this bro i feel bad for the mappa employees,2,2025-10-27T20:28:10Z
UgxCdRbJbdFsXFJR5-p4AaABAg,@alpha_x-11,0:31 🏆💯,2,2025-10-27T19:21:16Z
UgyppWEj3049cUj_cJR4AaABAg,@Dino-o1h4v,Mappa animators aren’t gonna see their family for the next four centuries 😭💔,3,2025-10-27T15:04:35Z
UgypuxjYVvkpBLyG1Ct4AaABAg,@SOQT-x7c,Bumta gonna call rika so many times😭✌️,1,2025-10-27T14:57:02Z
UgwuKWOMzPRABys66UR4AaABAg,@Abdullateef-w6y,cant wait to see the culling game animated!!!!,2,2025-10-27T13:42:01Z
UgzY8QESE5haIGCbskF4AaABAg,@dev5794,Ютаа❤,2,2025-10-27T08:43:07Z
UgzUvYyMFJVlqBKG6FN4AaABAg,@Ka_Senior_yt,Season Coming soon - [ Dec 02 2025 ] 😮‍💨,0,2025-10-27T06:51:53Z
UgyXdW5onMM1_G7UzFV4AaABAg,@ojiilv,gg,1,2025-10-27T06:40:57Z
UgxcIR57FnlUE7n3Szh4AaABAg,@abubakar_editz_official,Please comeback GOJO SATURO 😭😭😭,2,2025-10-27T06:18:25Z
UgzR9MhTd5g8vjDlmud4AaABAg,@chasecalinisan2484,Can't wait for this to release,4,2025-10-27T05:52:31Z
Ugy3QPBvi59U7yMfuml4AaABAg,@EvertonVrall,Brasil aqui vai ser top demais 🔥🔥,3,2025-10-27T00:04:12Z
UgzDrY3-M-ajT25IRX54AaABAg,@AkhilJain-l7m,One punch man  director should learn from this  😅,5,2025-10-26T23:09:20Z
UgzqadSegkWY6m-uQDt4AaABAg,@fotlicker69,Where has yujis smile gone to😭😭,3,2025-10-26T20:26:51Z
Ugx3H1h-MorPPqwl_xB4AaABAg,@ItsDoctorAnime,JJK is PEAK anime right now! I actually did an Anime game at Anime NYC with JJK cosplayers you might like 👇,3,2025-10-26T20:23:14Z
Ugzzkq3Kylwsu-oR0D94AaABAg,@KeymonAche6428,This jjk s3 has more frame then opm s3 ✅✅✅✅,9,2025-10-26T15:58:58Z
UgyNKDAZZIn65G6gxCp4AaABAg,@Travisistravis,mappa workers are not coming home for new years,2,2025-10-26T15:26:25Z
UgwNHx9iHouz_e5tzMF4AaABAg,@danielc121,Anyone knows what's the song in the intro,2,2025-10-26T14:36:28Z
UgwDLhiiezZLeSoOnd54AaABAg,@Spj-b1j,"I really like what you are doing here and appreciate it very much but I just wanted to say that if you look at all religions you'll find out that all they teach you is good morals and if that were to be what's needed to go to heaven every religion would be a way to heaven therefore many ways to heaven but there is a religion which stands out and says your good deeds won't get you to heaven and that's Christianity and it says for you to get to heaven is one way and it said by the son of GOD ( Jesus Christ ) that he is the way the truth and the life so pls before it's too late atleast read the bible for yourself to find out and ask HIM and he'll answer literally anything and he'll reach out to you, read John 3 16 and I would like to end with Jesus Christ loves you and remember John 3 16 and remember to believe and obey and love and may GOD bless you all 🙏🏾🙏🏾.",0,2025-10-26T14:25:10Z
Ugwoutgq45gD4_khvkZ4AaABAg,@Mynanu-zi4bi,but what about legend Gojo,1,2025-10-26T14:20:43Z
UgzVCF8hs-NARjbTVFJ4AaABAg,@fikryalmubarak2778,when?,1,2025-10-26T14:18:26Z
UgzNPcVsGVXTEtCCVQp4AaABAg,@patomondimcc644,I’m not gonna watch it until he is unsealed,0,2025-10-26T13:45:11Z
Ugzy5DgZaTI31C_F5CF4AaABAg,@AIZEN_藍染,これを待ちきれない,1,2025-10-26T13:27:03Z
Ugxel3pL0T0I70rZKZp4AaABAg,@ViktorScberg,"GEGE: 😂 oh you like on of my characters? 






dead",1,2025-10-26T10:36:56Z
UgxXoKDuLYCf-MZioIx4AaABAg,@AakashKharwa-x9y,Vote fore hindi dube.❤,2,2025-10-26T09:26:56Z
UgxAeg56xyrQkiIeQmN4AaABAg,@VishalWizard,Tamil,1,2025-10-26T07:37:41Z
UgyDli5feEx8i-EZ4VJ4AaABAg,@thi-k8v,10/10 would watch again.,2,2025-10-26T06:38:09Z
Ugzafy-5vZGuVg0_jQ54AaABAg,@dimheh,Your editing is on point!,1,2025-10-26T06:10:08Z
UgxLA9u1w5Fx_rdlZWx4AaABAg,@1un4roco,That thing with tentacles coming out of it's head and wings that is flying towards the top of the building between 0:24 - 0:26 is supposed to be Rika?,1,2025-10-26T05:35:19Z
UgxGkngC51mv9_EP7u54AaABAg,@aryanz_YT,IM BLACK FLASHING IT,2,2025-10-26T00:19:37Z
UgzrB1MkFLhTFgcRkTp4AaABAg,@silverlyder,Jesus,1,2025-10-25T23:12:57Z
UgxILbz2oHdmvPHk58B4AaABAg,@snowman3456,why couldn't opm have this animation,3,2025-10-25T21:57:18Z
UgxritUs75s5xGgFbop4AaABAg,@steveplayz1667,how dare you drop a trailer this fire for next year,3,2025-10-25T19:15:28Z
UgwNcGo_O9mpt7eqDy94AaABAg,@Nedemekstaydegilsin_fann,WHERE İS MY GOJO,2,2025-10-25T18:26:10Z
Ugxp-vBFBAypZ9-kSrB4AaABAg,@Beansalot,S3 better have the hakari dance with phonk it better,3,2025-10-25T14:31:16Z
Ugw1RIrXntR26rOhWWN4AaABAg,@alinasir850,damnnn,1,2025-10-25T13:04:04Z
UgyosmhA3FCDZJqwZ8V4AaABAg,@Cadel888,1:06 naoya out here movin like king Von 😭🙏,1,2025-10-25T12:49:01Z
Ugw7ERH7i3Bv8ElxgkZ4AaABAg,@gokulmalini-jt2oy,We are not Jujustu sorcerers. We are horses,2,2025-10-25T12:18:06Z
UgyjepvFOw47cPL58FZ4AaABAg,@NiopaOpa,ONE LOVIN JUDAS 🗣️🔥,1,2025-10-25T10:20:41Z
UgwdG0cPu0eDRLa0Q_94AaABAg,@fedi.alhoussaini417,"Guys don't worry about the quality of the art and animation because the trailer is rushed to raise fans' hopes that a return is imminent and certain, like someone making a logo model for kid waiting to play with it and show it to him before it's completed.",1,2025-10-25T09:31:22Z
Ugw8MgY6PtKwctaXb2V4AaABAg,@Lemonnnnnn12,I feel like this season is gonna be one of the best but most depressing seasons. “Eventually living solely for yourself wont be enough anymore” hits HARD,8,2025-10-25T05:18:00Z
UgwFBizEZIDljTyzqct4AaABAg,@ConorW-x9d,1:09 choso is so tuff oml😩😩😩,60,2025-10-25T03:43:17Z
Ugz7Ck8OrOcvk77ot5p4AaABAg,@jacqueswalker4640,Song??,3,2025-10-25T03:40:57Z
UgwGFRrNUhLZf3OeLlF4AaABAg,@Juan-e8i6n,In which chapter of the culling game Is when gojo Is released from the gokumonkyo,0,2025-10-25T01:56:09Z
Ugy0ZBZCF1Px1AxebcV4AaABAg,@Drakenchilling,This better not be like OPM =One Png Man,0,2025-10-24T21:25:54Z
UgzcpVgDy_stijWV3gN4AaABAg,@TyronMakeka,The pacing is about to kick into overdrive.,3,2025-10-24T21:12:24Z
Ugy2Gve-4SOpK7kpQzR4AaABAg,@bahattindemirci,heyyy we need turkish subtitle pleaseeeee,2,2025-10-24T20:43:28Z
UgzOKp_oMNsZMw6mbAh4AaABAg,@tteister,よろしくお願いします MAPPA animators 🙏🙇🏻‍♀️,1,2025-10-24T19:47:04Z
UgwnxZUm3UgMvGlmWZN4AaABAg,@PhươngQuyên-z5y,The culling game arc baby!!! Megumi...,3,2025-10-24T16:13:23Z
UgzbnnoCMC1n7uwyUul4AaABAg,@shahriarHossa1n,"I'm waiting for ""Destroy it all"" moment....it's gonna be PEAK🔥🔥🔥",12,2025-10-24T15:26:34Z
UgwfTd4bfjVT6npLNAx4AaABAg,@Madmooncommunity,HUFF HUFF 🔥🔥🔥🔥,1,2025-10-24T14:50:26Z
UgwO1QZuH-SklzT2_0Z4AaABAg,@GyanBariya,I'm so excited for this masterpiece 🤩🔥,3,2025-10-24T14:00:38Z
UgzKAotWrfrxqHmOqHR4AaABAg,@AnjaniPutta-h1l,Is there a Telugu season 3 please?,2,2025-10-24T10:08:23Z
UgyESKkwy186YqURAqN4AaABAg,@mertyalcn3925,Opm s3 better then this 🤪,0,2025-10-24T08:32:17Z
Ugz0vNSFux9y3TsNtSF4AaABAg,@purblegoob,"the light in itadori seems to be gone, i feel it",3,2025-10-24T08:14:49Z
Ugx1eA0_g7usNVsiE5l4AaABAg,@Bneen782-i3q,Where is Sukuna?!,2,2025-10-24T06:52:38Z
UgzLmw2TbsVbxc-juq94AaABAg,@INDIAN_KING_EDIT,Gojo 💀💀,1,2025-10-24T05:29:46Z
Ugw5KokBH0vz2OihmNN4AaABAg,@Poketips10,Hakari when??,3,2025-10-24T05:14:39Z
Ugxwm58tK13TnR3kwrJ4AaABAg,@realafan888,Makki is cominggg,3,2025-10-24T04:44:45Z
UgzpWV8KqTk08oZu0Op4AaABAg,@anavildidthasom6201,When Mappa staffs get more sleep...,2,2025-10-24T04:15:47Z
UgzQcpYQr--IEoJvvAR4AaABAg,@IsaacCarvalho-l1d,Wooow! 🤩,2,2025-10-24T02:50:01Z
Ugz6CLN-RZwgGC-8vlt4AaABAg,@theacolon4803,why am I seeing this A MONTH AFTER YouTube is foul I didn’t even get a notification or anything 💔,2,2025-10-24T01:25:22Z
UgyPbcTm0o6Mb0zfjI14AaABAg,@AkSam-s3q,Anime that we currently  wanted and getting with great animation 😅,2,2025-10-24T01:08:05Z
Ugw9D6eap1fnyc1Ggal4AaABAg,@Nomore_gourav-gs7,Oh I'm jujutsuing it oh I'm jujutsuing it👅👅👅👅,3,2025-10-23T23:37:46Z
UgyavV0n8KHL04ZaE6R4AaABAg,@N1ckyHistory-rj7dx,Maybe in this season we can see US army!,1,2025-10-23T23:11:08Z
Ugyhq6_VhQ8SOfZBfzh4AaABAg,@RealDHHFanPag1,1:12 🔥,4,2025-10-23T21:49:10Z
UgwPFx5Bjn0IhMPwSnN4AaABAg,@RealDHHFanPag1,Animations 🔥🔥🔥🔥🔥🔥,2,2025-10-23T21:48:18Z
UgwRN5g6rGi_I1wOBgh4AaABAg,@MichelleLuis-h1i,"Wait, what do they mean with theatrical release???",0,2025-10-23T21:43:37Z
UgxbKu__DdHVis13zTl4AaABAg,@Talsha15,Peak 😮‍💨,2,2025-10-23T21:37:23Z
UgzPSgfLVZAS9FBZ3bN4AaABAg,@H3rme5where,1:11 MY HUSBAND😍😍,3,2025-10-23T21:31:39Z
UgwB_j0eB-puf5ZERxp4AaABAg,@nadjabreuer2828,❤❤❤❤❤❤❤,1,2025-10-23T19:06:38Z
Ugxwgt0H73EWAjU8EVR4AaABAg,@rona0427,The choso vs misogynist were SO FIRE. this scene might go down as one of the best showings of super speed in anime it’s so good!!!,26,2025-10-23T18:53:12Z
UgyvN0URiunbxAMWuTB4AaABAg,@MrKanon-n2t,"Let's go, rika.",1,2025-10-23T18:46:23Z
Ugym8i7sT37WXAX3VSR4AaABAg,@Galaxy7-150,Where is gojo In this season?,0,2025-10-23T17:16:37Z
UgzkVqdrQrVPTXPumA54AaABAg,@RitaMahat-t6k,Every good side characters died what to watch 😭😭,1,2025-10-23T15:21:27Z
Ugw4oVa4GfOLSdRR4xB4AaABAg,@Gaggrinder-p9n,Guys is Toji Todo older and just changed his name,0,2025-10-23T15:16:45Z
UgwEmhLuF2bNjCnLsPZ4AaABAg,@MadMax-qu3ii,Is that maki senpai 😮,1,2025-10-23T14:28:24Z
Ugw4QchIl3gYBgNfY1l4AaABAg,@xlegend007,Then theres opm s3😭🙏,2,2025-10-23T14:00:11Z
UgxSEr18IXViE2v9crF4AaABAg,@Sinobiro-h7t,Show SUKUNA!,1,2025-10-23T13:19:08Z
Ugwuza6iMPrOJLPRHEZ4AaABAg,@ДевятнадцатоеОктября,Maki norm,1,2025-10-23T11:56:53Z
Ugy-0BG5yA-wCyxE55d4AaABAg,@Babaya082,When mappa hard workers try once more.,1,2025-10-23T11:40:42Z
UgwAAkJwgjCxJDB0qil4AaABAg,@imcute3382,I hope crunchyroll will not release the tv version because it will ruin the watching experience,0,2025-10-23T09:19:52Z
Ugx5MUShV38ze0i5TeN4AaABAg,@timetopetacat,AWESOME,3,2025-10-23T06:56:27Z
UgxkPmGnAnmZSAnGK014AaABAg,@kylian1961,To the people of mappa we love you guys,3,2025-10-23T06:37:48Z
UgxURa4Yoi7xBv59BkJ4AaABAg,@F3ndibarbie,IM UPPPPPP,1,2025-10-23T03:26:07Z
Ugx0uyfqdOaJl_hsa3p4AaABAg,@ThreadsofToronto,🎉,2,2025-10-23T01:46:18Z
UgzsE55zD5_VEEZfNul4AaABAg,@GeekyGamer1217,"RIP to the mappa animators, being overworked from the grave, of which they were in from overworking.",3,2025-10-22T21:35:05Z
Ugw2-9IPWrz7fT1zu714AaABAg,@Tub3ncy,Damn. Next year is stacked 😭💖,2,2025-10-22T20:04:37Z
Ugx86s421YmrqWBruO94AaABAg,@traptracks4007,❤❤❤❤,1,2025-10-22T17:44:37Z
Ugy8kCnBdXtJIsoEqCB4AaABAg,@hiddinprotege4765,Show us hakari!!!!!!!!!!!!!!!!!,2,2025-10-22T16:19:42Z
Ugx1QUcfVcpfW8cICoF4AaABAg,@амир-х9т9м,ЮТААААААА УРАААААА,1,2025-10-22T12:57:40Z
UgxwBcyRkXEIt8AjBmt4AaABAg,@NandhaDxD,When S3 mappa,0,2025-10-22T11:41:32Z
UgwcuX_YuYYW_FxNb3p4AaABAg,@BubbleSpectator,MAPPA ANIMATORSSSS 😭😭😭😭😭😭,1,2025-10-22T09:26:47Z
UgxwI_0yR3-bkruc3Tp4AaABAg,@Rahulsinghytc,The whole anime is doomed if gojo is not the mc,3,2025-10-22T07:37:51Z
UgwbZ65_NxUdDRZpGdl4AaABAg,@apollosample,Is itadori of age yet I'm ready to plead just cause in 2045 (the good crime not the bad one),1,2025-10-22T02:27:16Z
UgzOHL22ji9ffjkV9Xt4AaABAg,@Samikshajahagirdar123,Vote for gojo,2,2025-10-22T02:13:54Z
UgxG7gfEAuyR2lU9oWp4AaABAg,@DallasBarnes-n4t,Why am I just now seeing this 😭😭😭😭😭,2,2025-10-22T00:22:26Z
UgydGDA8mYXc47dvCEJ4AaABAg,@gayathrivarma595,Sorry i can't  afford to die  that line was cold,2,2025-10-21T21:09:53Z
UgwYavYuCoyQq5rz0394AaABAg,@King.7926,Devious ahh thumbnail,1,2025-10-21T20:30:04Z
UgxrdjfoGoW8F5bA5Ex4AaABAg,@cam-t2q,Could this be the best upload yet?,1,2025-10-21T19:07:50Z
UgxbpCLqgE6t0hpoFMR4AaABAg,@Dan-q6j3x,Where is gojo,1,2025-10-21T18:40:22Z
UgxhLm0GR93QgjJ44Pd4AaABAg,@akinasora-qy4mz,"- Сколько рат ты пересмотрел?
- Да 😌",1,2025-10-21T18:39:08Z
UgxjNUf7hxtc6DCghG54AaABAg,@moneyworld7517,1:13 those slashes are still super fast even on 0.25 play speed i can't wait to see this epsiode,2,2025-10-21T18:33:02Z
UgzuSIfdTVkN2cUO0kZ4AaABAg,@Wokvir,Holy peak,2,2025-10-21T16:19:35Z
UgwN-GkSm6IzngeyLMx4AaABAg,@NodyCat-su3ew,But did anyone noticed that any scene of gojo was not included in this trailer....😭✨,2,2025-10-21T16:08:00Z
Ugy7X90WrlPXtUrpJ_14AaABAg,@musicallife9811,Ohh god I am dying. Mappa I love you. Gege you are my special 😒,2,2025-10-21T13:06:41Z
Ugy0Ygg7LJf3eOLCYvp4AaABAg,@KylianMbappe-g6n2r,I miss gojo😢,2,2025-10-21T12:55:24Z
UgzbQ5KHgC249EHEuzl4AaABAg,@yelsnox,"""Let's go ,Rika""🔥",3,2025-10-21T10:34:05Z
UgwxtT4UEB82fkYZF7h4AaABAg,@JanekaWary,❤❤,1,2025-10-21T08:28:24Z
Ugw1PijaZHfbJ-ocq-t4AaABAg,@Shafi.Adrians,WHERE IS GOJO???,1,2025-10-21T07:05:40Z
UgwCJYr2j54aENfpZRR4AaABAg,@avroka-real,if only mappa had opm s3 😭,3,2025-10-21T06:38:52Z
UgwICuzOQQiwwP6xd_x4AaABAg,@twona.,Yuji VA sounds like Sasuke english VA if he learned japanese,2,2025-10-21T06:11:02Z
Ugy758RA89xDrlxBfsV4AaABAg,@DABOLLLL,Gojo back 😢😢,1,2025-10-21T04:46:08Z
UgyLuZ9Gz_6g3Xq7h8B4AaABAg,@DonaDas-i6c,"i might be wrong, but it feels,their animation quality is not upto the mark....
Anyway when it is gonna release??",0,2025-10-21T04:23:15Z
UgyyNG8dMAB8tC2OOo14AaABAg,@omus_006,So is it coming? We've waited so long.,1,2025-10-21T02:20:22Z
Ugz8gSizAhvN_LvtEVt4AaABAg,@ab24anime,❤❤,1,2025-10-21T02:01:32Z
UgywngN3IOqXjTPvvol4AaABAg,@Hazzagtag,I must see meguna even if it is the last episode,1,2025-10-20T21:18:07Z
UgyPQKPeFPureenLKuN4AaABAg,@f1s7PumP,Jjk is mid,1,2025-10-20T21:07:53Z
UgxckecUkGIO3hM7l2Z4AaABAg,@genshi3183,please faster,1,2025-10-20T20:58:45Z
UgyBgWf-d4ZgprO-CXx4AaABAg,@Jtries-tries-to-animate,Can I have a free crunchy roll subscription for a month?,1,2025-10-20T20:01:59Z
Ugweo-onxXss1GSnSzF4AaABAg,@adalidvillanueva9070,"In this season we have:
- Yuta and Rika's comeback
- Maki's Arc
- Yuji and Fushiguro battles (favorite one was Fushiguro vs Reggie)
- GOAT GAMBLER HAKARI !!!!!!!!!!!!
- Yuki's showdown

I CAN'T HIDE MY EXCITEMENT !!!!!!!!!!!!!!!",161,2025-10-20T17:57:18Z
UgxaoLc4LO2fIywRtPl4AaABAg,@AeonSiren,спасибо господь !!!!!!!!!!,2,2025-10-20T16:26:53Z
UgzvnRV60n8oe-LCHoV4AaABAg,@DonyaDz,1:06 Jumper movie reference.,3,2025-10-20T15:26:53Z
UgxT8mxOPT27lrdU22d4AaABAg,@kanishk23x,Where can I get the intro track from?,2,2025-10-20T13:03:01Z
Ugxzamh1OW6L-F0SV6h4AaABAg,@Madhusudan-m9d,Animation Quality:🤧🤮🤮,0,2025-10-20T06:15:05Z
Ugwifn4O-94SdCwuUwV4AaABAg,@GgFd-z4i,🤡,0,2025-10-20T06:11:39Z
Ugyr-OCXYRyEi5Yb-Vx4AaABAg,@Nodmyhead-v1r,Aura,2,2025-10-20T04:47:00Z
Ugy_A_cfHdTyi87Osmx4AaABAg,@KantaGarg-h2g,I just finished s2 pls release it,3,2025-10-20T04:34:17Z
UgyXM71xYvaINV7epgl4AaABAg,@FriedShrimpYum,"1:13 holy sh*t, I think that's where riko died in hidden inventory",2,2025-10-20T01:31:13Z
UgxbNfQap79bxDBb1tt4AaABAg,@metalHelSonic,WHERE IS KY GOAT SUKUNA💔💔,1,2025-10-20T00:26:09Z
UgxTKOVGU8jQCDpY_up4AaABAg,@Kingreactor6396,I low-key feel bad for the mappa creators twin💔,2,2025-10-19T21:32:25Z
UgxGYMUMeBySHLZk9q54AaABAg,@ukrtvi,"So as we are preparing for next arc
Can someone remind me who remained alive in the end of previous arc?",1,2025-10-19T20:22:50Z
Ugw0TbNzAL_uXf8m1gV4AaABAg,@TheCoyoteGray,1:06 BIG BRO!! 😤😮‍💨,2,2025-10-19T18:25:49Z
UgxbaQJPVHYIXWcSK6p4AaABAg,@King_huzaif2006,mappa plz help for one punch man because one punch man is bad animation. mappa X j.c staff,0,2025-10-19T18:08:55Z
UgyO6Mk53_40msSfn0J4AaABAg,@UmayerOp,ATLEAST ITS WAYYYYYYYYYY BETTER THAN ONE PUNCH MAN SS3,1,2025-10-19T17:20:10Z
UgyRFordbvd3J7yzXD94AaABAg,@Anime-t3m,Can't wait for Zenin clan massacre 🎉,3,2025-10-19T15:07:55Z
UgzzznbdC7foqRxvMtt4AaABAg,@ans_l3bas,"Don't expect Gojo and Sukuna's battle this season. The studio will most likely turn it into one or two epic movies to complete the manga's events. So, most likely, this season will end when Gojo is freed.",41,2025-10-19T13:42:50Z
UgzSmiU7cRqe801S59B4AaABAg,@pulsxr5,this is peak,3,2025-10-19T13:36:52Z
Ugwq4Qu2UD12NKSxOjN4AaABAg,@InosukeTheboar-y2k,but where I my glorious king Gojo?,2,2025-10-19T13:14:38Z
UgzPWczJvx5s1iONMHZ4AaABAg,@manojn1064,Black clover also needs this recognition,0,2025-10-19T11:54:50Z
UgzcvQ_vRP9SBKQQVkd4AaABAg,@Batsh_77,I'm so happy !,3,2025-10-19T11:50:25Z
UgxSQ00Pl3JY6S2aLat4AaABAg,@AkhtarKhan-nr5vi,The are reminding us squid game 3 gi hun last words,3,2025-10-19T09:54:36Z
UgxKTWIIhzH2Y5ie_kx4AaABAg,@imraz_786_07,Gojo came back,1,2025-10-19T09:54:09Z
UgznsR5_Gkso-JL2IMN4AaABAg,@dimskomusic,"God i love the way they draw and animate jjk, it looks so good already, EXCITED",2,2025-10-19T06:27:49Z
UgyYQaWmX65xyRdIo_94AaABAg,@lanceisinc,"Wait,in the end i saw a ""2026""on the japanese texts,WAIT WHAT",1,2025-10-19T05:27:42Z
UgwNhHxs6JdUqsQE_K14AaABAg,@cute_Mahir,"What will Yuta do without Rikq, will he be able to survive in this fight?",1,2025-10-19T02:48:42Z
Ugx6BXcfhGbAfKOAaoV4AaABAg,@The_Sneaker_One,Peak 🔥,3,2025-10-19T01:40:59Z
UgyK7t70teRI3aoDZUN4AaABAg,@TheGAMR97,Is the Music in this solely for the Trailer or is there someone who can tell me the composer? I fw this so hard and i cant find anything!,1,2025-10-18T22:32:30Z
Ugwj44jXhFvlUL9H_r14AaABAg,@Pars_gamer,Sukana❤,1,2025-10-18T22:16:28Z
UgzM9ASXIvcPV2dcyJl4AaABAg,@untipocualquiera5016,If eve not compose the new opening I'm gonna be very sad😢❤,1,2025-10-18T21:56:59Z
UgxFGIksbn0ZmttNVSJ4AaABAg,@dee_x_,I am so happy ❤😍😍,3,2025-10-18T18:57:57Z
Ugxx4jUxQ56DjDzbTy94AaABAg,@anglito1858,whats the song in the background,2,2025-10-18T18:00:03Z
Ugz_uXHukfRJ0bQRX2x4AaABAg,@nomorepartiezz,1:14,1,2025-10-18T17:58:54Z
UgxPvZRfUQM_svF1v414AaABAg,@2LOUDBBY,l animation,1,2025-10-18T17:16:32Z
UgzqTDY_6FWBaBIJ-qp4AaABAg,@CyTaV,1:15 Maki......,2,2025-10-18T16:23:59Z
Ugz5s3VsF0L5M62uOWZ4AaABAg,@mithzuen,"Demasiado tarde, ya me vi el mangaxD",0,2025-10-18T16:16:07Z
UgyxR397HyMtTdTvxMN4AaABAg,@ArkTrool,"Yugi - I can't stay wit Everyone 
MAPPA Workers -Me too",4,2025-10-18T15:43:09Z
UgyRIWdDY-rmUdsS9YJ4AaABAg,@Darkheartinator,Zamn maki..,3,2025-10-18T12:53:13Z
UgyG0kAPdXvRziuakUd4AaABAg,@Ta.Ta.0,"song name:- Ryomen Sukuna

_Arigatou::_Sussy:",4,2025-10-18T12:24:06Z
Ugw5OBLwSWl7xbDhIZd4AaABAg,@onlyyaa._,1:25 YUJII,2,2025-10-18T09:25:34Z
Ugw8qasgiUi3dHJZirN4AaABAg,@shlyapa424,"рисовка ужасная, как и во 2ом сезоне, беспонтовый просмотр",1,2025-10-18T09:08:37Z
UgzZlaTDJ-lEy48X2bt4AaABAg,@VikashKumar-h1z6r,I miss gojo saturo ❤,1,2025-10-18T07:29:26Z
Ugw2w8LxNwHONpN1Cn94AaABAg,@YungCrepetics,1:17 I'm coming on,2,2025-10-18T07:26:06Z
UgwaE_H-HinqdGowPtR4AaABAg,@AashiBhawshinka,"what happened to the anime, it never looked this old tbh?",0,2025-10-18T07:16:07Z
Ugw7tKytcLddCf1KNZp4AaABAg,@Mani66live,五条キャメルバックお願いします 😢😢,1,2025-10-18T06:26:44Z
UgwVjjSBV5k6j_zMket4AaABAg,@Stripeybonez,Yuji bouta get a different level of trauma with this one,87,2025-10-18T04:36:10Z
UgySIIKraTHgtORtYI14AaABAg,@alexteranez5217,otra vez con la animación de los cavernícolas,0,2025-10-17T22:29:18Z
UgxA6tT4TO-hFSga1JZ4AaABAg,@skibidi-j1f8j,"Fraud yuta ""let's go Rika"" can't go nowhere without her😭",0,2025-10-17T19:06:27Z
UgzGsxNuTrIzsnfeQzt4AaABAg,@hamzakingkhan,So nice 👌 😮,2,2025-10-17T18:17:04Z
UgyGhDd9NeUDoAHHJxh4AaABAg,@FideosDePou,this is fire bro,2,2025-10-17T15:17:21Z
Ugxy7lp2D13CDgtTeUV4AaABAg,@BlackWolf_BW7,Peak Cinema guys. It's gonna be fire.,3,2025-10-17T13:54:49Z
UgwhD5T1vQMFA0qebVt4AaABAg,@WesleyAlfredoAgnelioMateusMate,Não gostei muito do trailer,0,2025-10-17T13:33:19Z
UgyHSD8-yY0yRpue25d4AaABAg,@AaliaJoshi,Where's gojo 🤬,1,2025-10-17T12:34:55Z
UgyqZpRPy7x2hrmlEZJ4AaABAg,@YousraChichi-i4q,😭😭😭🤧🤧,1,2025-10-17T10:28:31Z
UgxAgOymMXULBGz4n-R4AaABAg,@earl-wh9ko,"Now in this new season of Jjk, we can see how strong is maki was fighting against with her own clan",1,2025-10-17T10:06:02Z
UgxxzTdaNAML6cyEc694AaABAg,@MeiAngelic,NAOYAAAAAAA my goat!,1,2025-10-17T06:05:47Z
UgwekYYiQcm-MpukkhB4AaABAg,@GreysonPhoenix-f5t,Boutta be peak,2,2025-10-17T04:39:50Z
UgwQOz_e690UvLsdIpd4AaABAg,@KumarKumar-e6h5i,Gojo sir😢,1,2025-10-16T13:00:49Z
Ugz6E5Qbk8OBshi1r3p4AaABAg,@stressedoutmonkey754,This maybe will make me forgive mappa for Dorohedoro,1,2025-10-16T08:57:19Z
Ugy8AwtteBBj7ZCU4mJ4AaABAg,@ajajn4559,Imagine if one punch man have the same animation,4,2025-10-16T08:49:38Z
UgyZRou5L9Tm-KSzC2t4AaABAg,@NeeNee-s4i,Riko's blood is still there from when she died... Now that's some hella good attention to detail,1,2025-10-16T08:36:00Z
Ugwr7PVCY4pF1-lpzKF4AaABAg,@J1NXY20,"I’m waiting for jujutsu kaisen: execution, which is almost similar to jujitsu kaisen season 3",1,2025-10-16T08:04:29Z
Ugxh6Ek4qlUl1ytOdpt4AaABAg,@manu.mzzz69,Song please🫠,1,2025-10-16T07:15:51Z
UgzSSU6dkuIiTq1_-LV4AaABAg,@akbotamakhanbet4802,Урааааааа,1,2025-10-16T05:25:48Z
Ugy3eX8qmpIusJ3LmLt4AaABAg,@11mkfame42,Does anyone know the song being used in the trailer?,1,2025-10-16T03:30:01Z
